source,target,path
18944,18920,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '18865', '18864', '18920']"
18944,4406630,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630']"
18944,4406631,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631']"
18944,6311368,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368']"
18944,6311285,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285']"
18944,18966,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285', '18966']"
18944,1211339,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285', '18966', '1211339']"
18944,1211401,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285', '18966', '1211339', '1211401']"
18944,9607525,"['18944', '18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285', '18966', '1211339', '1211401', '9607525']"
18944,19045,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906', '19042', '19043', '19044', '19045']"
18944,19044,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906', '19042', '19043', '19044']"
18944,19043,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906', '19042', '19043']"
18944,19042,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906', '19042']"
18944,18906,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906']"
18944,19040,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040']"
18944,7206877,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877']"
18944,7206943,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943']"
18944,7206944,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944']"
18944,7206945,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945']"
18944,3407190,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190']"
18944,5306691,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691']"
18944,5306694,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694']"
18944,5306695,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695']"
18944,9206548,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548']"
18944,7405493,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493']"
18944,7405516,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516']"
18944,7405517,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516', '7405517']"
18944,7405518,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516', '7405517', '7405518']"
18944,7805208,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516', '7405517', '7405518', '7805208']"
18944,7805213,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516', '7405517', '7405518', '7805208', '7805213']"
18944,7805219,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516', '7405517', '7405518', '7805208', '7805213', '7805219']"
18944,7805216,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516', '7405517', '7405518', '7805208', '7805213', '7805219', '7805216']"
18944,7504827,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516', '7405517', '7405518', '7805208', '7805213', '7805219', '7805216', '7504827']"
18944,7504951,"['18944', '18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541', '7405493', '7405516', '7405517', '7405518', '7805208', '7805213', '7805219', '7805216', '7504827', '7504951']"
18876,18882,"['18876', '18875', '18987', '18871', '18869', '18870', '18872', '18873', '18874', '18877', '18878', '18879', '18880', '18881', '18882']"
18876,18881,"['18876', '18875', '18987', '18871', '18869', '18870', '18872', '18873', '18874', '18877', '18878', '18879', '18880', '18881']"
18876,18880,"['18876', '18875', '18987', '18871', '18869', '18870', '18872', '18873', '18874', '18877', '18878', '18879', '18880']"
18876,18879,"['18876', '18875', '18987', '18871', '18869', '18870', '18872', '18873', '18874', '18877', '18878', '18879']"
18876,18878,"['18876', '18875', '18987', '18871', '18869', '18870', '18872', '18873', '18874', '18877', '18878']"
18876,18877,"['18876', '18875', '18987', '18871', '18869', '18870', '18872', '18873', '18874', '18877']"
18876,18874,"['18876', '18875', '18987', '18871', '18869', '18870', '18872', '18873', '18874']"
18876,18873,"['18876', '18875', '18987', '18871', '18869', '18870', '18872', '18873']"
18876,18872,"['18876', '18875', '18987', '18871', '18869', '18870', '18872']"
18876,18870,"['18876', '18875', '18987', '18871', '18869', '18870']"
18876,18869,"['18876', '18875', '18987', '18871', '18869']"
18876,18868,"['18876', '18875', '18987', '18871', '18869', '18868']"
18876,18863,"['18876', '18875', '18987', '18871', '18869', '18868', '18863']"
18876,18862,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862']"
18876,18861,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861']"
18876,18860,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860']"
18876,18857,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857']"
18876,18856,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856']"
18876,18855,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '18855']"
18876,18854,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '18855', '18854']"
18876,18853,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '18855', '18854', '18853']"
18876,18851,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '18855', '18854', '18853', '18851']"
18876,18852,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '18855', '18854', '18853', '18851', '18852']"
18876,18849,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '18848', '4406608', '18849']"
18876,4406608,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '18848', '4406608']"
18876,18848,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '18848']"
18876,2600672,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672']"
18876,18850,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '18850']"
18876,18859,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18858', '18859']"
18876,18858,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18858']"
18876,9206443,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443']"
18876,2705944,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944']"
18876,3305180,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180']"
18876,3305845,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845']"
18876,18927,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927']"
18876,9505541,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '9206443', '2705944', '3305180', '3305845', '18927', '9505541']"
18876,18890,"['18876', '18944', '18883', '18884', '18885', '18886', '18887', '18888', '18890']"
18876,18888,"['18876', '18944', '18883', '18884', '18885', '18886', '18887', '18888']"
18876,18887,"['18876', '18944', '18883', '18884', '18885', '18886', '18887']"
18876,18886,"['18876', '18944', '18883', '18884', '18885', '18886']"
18876,18885,"['18876', '18944', '18883', '18884', '18885']"
18876,18884,"['18876', '18944', '18883', '18884']"
18876,18883,"['18876', '18944', '18883']"
18876,18944,"['18876', '18944']"
18876,18875,"['18876', '18875']"
18876,18987,"['18876', '18875', '18987']"
18876,18871,"['18876', '18875', '18987', '18871']"
18876,18867,"['18876', '18875', '18987', '18871', '18869', '18867']"
18876,18866,"['18876', '18875', '18987', '18871', '18869', '18867', '18866']"
18876,18865,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '18865']"
18876,18864,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '18865', '18864']"
18876,18920,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '18865', '18864', '18920']"
18876,4406630,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630']"
18876,4406631,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631']"
18876,6311368,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368']"
18876,6311285,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285']"
18876,18966,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285', '18966']"
18876,1211339,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285', '18966', '1211339']"
18876,1211401,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285', '18966', '1211339', '1211401']"
18876,9607525,"['18876', '18875', '18987', '18871', '18869', '18867', '18866', '4406630', '2600672', '4406631', '6311368', '6311285', '18966', '1211339', '1211401', '9607525']"
18876,19045,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906', '19042', '19043', '19044', '19045']"
18876,19044,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906', '19042', '19043', '19044']"
18876,19043,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906', '19042', '19043']"
18876,19042,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906', '19042']"
18876,18906,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040', '18906']"
18876,19040,"['18876', '18875', '18987', '18871', '18869', '18868', '18863', '18862', '18861', '18860', '18857', '18856', '9206548', '5306695', '5306694', '5306691', '3407190', '7206945', '7206944', '7206943', '7206877', '19040']"
